game_datetime,team_home,team_away,odds_home,odds_away,outcome
2022/2/28 11:00,Los Angeles Lakers,New Orleans Pelicans,1.73,2.17,AWAY
2022/3/1 08:00,Orlando Magic,Indiana Pacers,1.73,2.19,HOME
2022/3/1 08:00,Cleveland Cavaliers,Minnesota Timberwolves,2.38,1.62,AWAY
2022/3/1 08:30,Miami Heat,Chicago Bulls,1.53,2.62,HOME
2022/3/1 08:30,Brooklyn Nets,Toronto Raptors,2.31,1.66,AWAY
2022/3/1 09:00,Oklahoma City Thunder,Sacramento Kings,2.78,1.47,AWAY
2022/3/1 09:00,Milwaukee Bucks,Charlotte Hornets,1.19,5.05,HOME
2022/3/1 09:00,Memphis Grizzlies,San Antonio Spurs,1.27,4.01,HOME
2022/3/2 08:00,Washington Wizards,Detroit Pistons,1.64,2.34,HOME
2022/3/2 08:30,Toronto Raptors,Brooklyn Nets,1.31,3.67,HOME
2022/3/2 08:30,Boston Celtics,Atlanta Hawks,1.39,3.14,HOME
2022/3/2 09:00,Minnesota Timberwolves,Golden State Warriors,2.39,1.62,HOME
2022/3/2 09:00,Houston Rockets,Los Angeles Clippers,3.29,1.36,AWAY
2022/3/2 11:10,Los Angeles Lakers,Dallas Mavericks,2.6,1.53,AWAY
2022/3/3 08:00,Orlando Magic,Indiana Pacers,2.12,1.76,AWAY
2022/3/3 08:00,Cleveland Cavaliers,Charlotte Hornets,1.56,2.52,AWAY
2022/3/3 08:30,Philadelphia 76ers,New York Knicks,1.17,5.37,HOME
2022/3/3 09:00,New Orleans Pelicans,Sacramento Kings,1.41,3.04,HOME
2022/3/3 09:00,Milwaukee Bucks,Miami Heat,1.56,2.54,HOME
2022/3/3 09:00,Houston Rockets,Utah Jazz,9.35,1.07,AWAY
2022/3/3 10:00,Denver Nuggets,Oklahoma City Thunder,1.07,9.9,AWAY
2022/3/3 11:00,Phoenix Suns,Portland Trail Blazers,1.16,5.69,HOME
2022/3/4 08:00,Atlanta Hawks,Chicago Bulls,1.8,2.07,HOME
2022/3/4 08:30,Toronto Raptors,Detroit Pistons,1.28,3.87,AWAY
2022/3/4 08:30,Brooklyn Nets,Miami Heat,1.67,2.29,AWAY
2022/3/4 08:30,Boston Celtics,Memphis Grizzlies,1.79,2.1,HOME
2022/3/4 09:30,San Antonio Spurs,Sacramento Kings,1.39,3.14,AWAY
2022/3/4 09:30,Dallas Mavericks,Golden State Warriors,1.85,2.02,HOME
2022/3/4 11:00,Los Angeles Clippers,Los Angeles Lakers,1.78,2.11,HOME
2022/3/5 08:00,Washington Wizards,Atlanta Hawks,2.88,1.45,AWAY
2022/3/5 08:00,Philadelphia 76ers,Cleveland Cavaliers,1.3,3.71,HOME
2022/3/5 08:00,Detroit Pistons,Indiana Pacers,2.24,1.69,HOME
2022/3/5 08:30,Toronto Raptors,Orlando Magic,1.31,3.6,AWAY
2022/3/5 08:30,Chicago Bulls,Milwaukee Bucks,2.71,1.5,AWAY
2022/3/5 09:00,Oklahoma City Thunder,Minnesota Timberwolves,4.73,1.21,AWAY
2022/3/5 09:00,New Orleans Pelicans,Utah Jazz,2.66,1.52,HOME
2022/3/5 10:00,Denver Nuggets,Houston Rockets,1.24,4.28,HOME
2022/3/5 11:00,Phoenix Suns,New York Knicks,1.41,3.07,HOME
2022/3/6 06:00,Dallas Mavericks,Sacramento Kings,1.53,2.61,HOME
2022/3/6 08:00,Charlotte Hornets,San Antonio Spurs,1.6,2.44,HOME
2022/3/6 09:00,Minnesota Timberwolves,Portland Trail Blazers,1.09,8.24,HOME
2022/3/6 09:00,Miami Heat,Philadelphia 76ers,1.47,2.83,HOME
2022/3/6 09:00,Memphis Grizzlies,Orlando Magic,1.06,10.62,HOME
2022/3/6 09:30,Los Angeles Lakers,Golden State Warriors,2.9,1.44,HOME
2022/3/7 02:00,Boston Celtics,Brooklyn Nets,1.45,2.91,HOME
2022/3/7 04:30,Milwaukee Bucks,Phoenix Suns,1.24,4.41,HOME
2022/3/7 07:00,Washington Wizards,Indiana Pacers,1.75,2.14,HOME
2022/3/7 08:00,Oklahoma City Thunder,Utah Jazz,7.98,1.1,AWAY
2022/3/7 08:00,Houston Rockets,Memphis Grizzlies,5.35,1.17,HOME
2022/3/7 08:30,Cleveland Cavaliers,Toronto Raptors,1.52,2.62,HOME
2022/3/7 09:00,Denver Nuggets,New Orleans Pelicans,1.55,2.54,HOME
2022/3/7 11:00,Los Angeles Clippers,New York Knicks,1.45,2.89,AWAY
2022/3/8 08:00,Philadelphia 76ers,Chicago Bulls,1.31,3.71,HOME
2022/3/8 08:00,Detroit Pistons,Atlanta Hawks,3.56,1.32,HOME
2022/3/8 08:30,Miami Heat,Houston Rockets,1.05,11.35,HOME
2022/3/8 09:00,Minnesota Timberwolves,Portland Trail Blazers,1.1,7.67,HOME
2022/3/8 09:30,San Antonio Spurs,Los Angeles Lakers,1.39,3.17,HOME
2022/3/8 09:30,Dallas Mavericks,Utah Jazz,1.96,1.88,HOME
2022/3/8 10:00,Denver Nuggets,Golden State Warriors,1.29,3.82,HOME
2022/3/8 11:30,Sacramento Kings,New York Knicks,1.56,2.51,AWAY
2022/3/9 08:00,Orlando Magic,Phoenix Suns,3,1.42,AWAY
2022/3/9 08:00,Indiana Pacers,Cleveland Cavaliers,2.2,1.71,AWAY
2022/3/9 08:00,Charlotte Hornets,Brooklyn Nets,2.6,1.53,AWAY
2022/3/9 08:30,Memphis Grizzlies,New Orleans Pelicans,1.29,3.78,HOME
2022/3/9 09:00,Oklahoma City Thunder,Milwaukee Bucks,7.79,1.1,AWAY
2022/3/9 11:00,Golden State Warriors,Los Angeles Clippers,1.42,2.98,HOME
2022/3/10 08:00,Detroit Pistons,Chicago Bulls,3.19,1.38,AWAY
2022/3/10 08:00,Charlotte Hornets,Boston Celtics,3.26,1.36,AWAY
2022/3/10 08:30,Miami Heat,Phoenix Suns,1.58,2.47,AWAY
2022/3/10 09:00,New Orleans Pelicans,Orlando Magic,1.27,3.97,AWAY
2022/3/10 09:00,Minnesota Timberwolves,Oklahoma City Thunder,1.07,9.59,HOME
2022/3/10 09:00,Milwaukee Bucks,Atlanta Hawks,1.52,2.65,HOME
2022/3/10 09:00,Houston Rockets,Los Angeles Lakers,3.53,1.32,HOME
2022/3/10 09:30,San Antonio Spurs,Toronto Raptors,1.99,1.87,AWAY
2022/3/10 09:30,Dallas Mavericks,New York Knicks,1.25,4.16,AWAY
2022/3/10 11:00,Utah Jazz,Portland Trail Blazers,1.03,16.02,HOME
2022/3/10 11:00,Sacramento Kings,Denver Nuggets,3.18,1.38,AWAY
2022/3/10 11:30,Los Angeles Clippers,Washington Wizards,1.61,2.4,HOME
2022/3/11 08:30,Philadelphia 76ers,Brooklyn Nets,1.59,2.47,AWAY
2022/3/11 11:00,Denver Nuggets,Golden State Warriors,2.04,1.84,AWAY
2022/3/12 08:00,Orlando Magic,Minnesota Timberwolves,4.08,1.26,HOME
2022/3/12 08:30,Boston Celtics,Detroit Pistons,1.09,8.3,HOME
2022/3/12 08:30,Atlanta Hawks,Los Angeles Clippers,1.33,3.47,HOME
2022/3/12 09:00,New Orleans Pelicans,Charlotte Hornets,2.35,1.64,AWAY
2022/3/12 09:00,Miami Heat,Cleveland Cavaliers,1.29,3.87,HOME
2022/3/12 09:00,Memphis Grizzlies,New York Knicks,1.24,4.35,HOME
2022/3/12 09:00,Houston Rockets,Dallas Mavericks,5.35,1.17,AWAY
2022/3/12 09:30,San Antonio Spurs,Utah Jazz,2.85,1.46,HOME
2022/3/12 10:00,Phoenix Suns,Toronto Raptors,1.5,2.68,AWAY
2022/3/12 11:30,Los Angeles Lakers,Washington Wizards,1.54,2.59,HOME
2022/3/13 09:00,San Antonio Spurs,Indiana Pacers,1.82,2.05,AWAY
2022/3/13 09:00,Miami Heat,Minnesota Timberwolves,1.62,2.38,AWAY
2022/3/13 09:00,Chicago Bulls,Cleveland Cavaliers,1.51,2.68,HOME
2022/3/13 09:30,Golden State Warriors,Milwaukee Bucks,2.17,1.74,HOME
2022/3/13 10:00,Utah Jazz,Sacramento Kings,1.24,4.37,HOME
2022/3/13 10:00,Denver Nuggets,Toronto Raptors,1.36,3.33,AWAY
2022/3/13 11:00,Portland Trail Blazers,Washington Wizards,3.15,1.38,HOME
2022/3/14 01:00,Brooklyn Nets,New York Knicks,1.45,2.88,HOME
2022/3/14 03:00,Detroit Pistons,Los Angeles Clippers,2.57,1.55,AWAY
2022/3/14 03:30,Boston Celtics,Dallas Mavericks,1.37,3.27,AWAY
2022/3/14 06:00,Orlando Magic,Philadelphia 76ers,5.75,1.16,AWAY
2022/3/14 07:00,Oklahoma City Thunder,Memphis Grizzlies,8.95,1.08,AWAY
2022/3/14 07:00,New Orleans Pelicans,Houston Rockets,1.38,3.2,HOME
2022/3/14 07:00,Atlanta Hawks,Indiana Pacers,1.13,6.53,HOME
2022/3/14 09:00,Phoenix Suns,Los Angeles Lakers,1.34,3.47,HOME
2022/3/15 07:00,Cleveland Cavaliers,Los Angeles Clippers,1.34,3.43,HOME
2022/3/15 07:30,Philadelphia 76ers,Denver Nuggets,1.62,2.4,AWAY
2022/3/15 07:30,Atlanta Hawks,Portland Trail Blazers,1.09,8.26,HOME
2022/3/15 08:00,Oklahoma City Thunder,Charlotte Hornets,5.72,1.16,AWAY
2022/3/15 08:30,San Antonio Spurs,Minnesota Timberwolves,2.4,1.61,AWAY
2022/3/15 10:00,Utah Jazz,Milwaukee Bucks,1.77,2.14,AWAY
2022/3/15 10:00,Sacramento Kings,Chicago Bulls,2.58,1.54,HOME
2022/3/15 10:00,Golden State Warriors,Washington Wizards,1.14,6.08,HOME
2022/3/15 10:30,Los Angeles Lakers,Toronto Raptors,2.6,1.53,AWAY
2022/3/16 07:00,Orlando Magic,Brooklyn Nets,4.79,1.21,AWAY
2022/3/16 07:00,Indiana Pacers,Memphis Grizzlies,3.1,1.4,AWAY
2022/3/16 07:30,Miami Heat,Detroit Pistons,1.08,8.54,HOME
2022/3/16 08:00,New Orleans Pelicans,Phoenix Suns,2.59,1.54,AWAY
2022/3/17 07:00,Washington Wizards,Denver Nuggets,3.17,1.38,AWAY
2022/3/17 07:00,Cleveland Cavaliers,Philadelphia 76ers,2.44,1.59,AWAY
2022/3/17 07:00,Charlotte Hornets,Atlanta Hawks,1.91,1.95,HOME
2022/3/17 07:30,New York Knicks,Portland Trail Blazers,1.12,6.88,HOME
2022/3/17 07:30,Brooklyn Nets,Dallas Mavericks,2.24,1.7,AWAY
2022/3/17 08:00,Minnesota Timberwolves,Los Angeles Lakers,1.27,4.03,HOME
2022/3/17 08:00,Houston Rockets,Phoenix Suns,4.93,1.2,AWAY
2022/3/17 08:30,San Antonio Spurs,Oklahoma City Thunder,1.14,6.1,HOME
2022/3/17 09:00,Utah Jazz,Chicago Bulls,1.37,3.26,HOME
2022/3/17 10:00,Sacramento Kings,Milwaukee Bucks,4.11,1.26,AWAY
2022/3/17 10:00,Golden State Warriors,Boston Celtics,1.81,2.05,AWAY
2022/3/17 10:30,Los Angeles Clippers,Toronto Raptors,2.16,1.74,AWAY
2022/3/18 07:00,Orlando Magic,Detroit Pistons,1.68,2.27,AWAY
2022/3/19 07:00,Philadelphia 76ers,Dallas Mavericks,1.59,2.47,HOME
2022/3/19 07:30,Toronto Raptors,Los Angeles Lakers,1.28,3.9,AWAY
2022/3/19 07:30,New York Knicks,Washington Wizards,1.41,3.03,HOME
2022/3/19 07:30,Cleveland Cavaliers,Denver Nuggets,2.22,1.7,HOME
2022/3/19 07:30,Brooklyn Nets,Portland Trail Blazers,1.07,9.25,HOME
2022/3/19 07:30,Atlanta Hawks,Memphis Grizzlies,3.18,1.38,HOME
2022/3/19 08:00,Miami Heat,Oklahoma City Thunder,1.08,9.16,HOME
2022/3/19 08:00,Houston Rockets,Indiana Pacers,2.5,1.57,AWAY
2022/3/19 08:30,San Antonio Spurs,New Orleans Pelicans,1.83,2.03,AWAY
2022/3/19 09:00,Utah Jazz,Los Angeles Clippers,1.47,2.8,HOME
2022/3/19 10:00,Sacramento Kings,Boston Celtics,5.09,1.19,AWAY
2022/3/19 10:00,Phoenix Suns,Chicago Bulls,1.52,2.63,HOME
2022/3/20 05:00,Minnesota Timberwolves,Milwaukee Bucks,1.69,2.26,HOME
2022/3/20 07:00,Charlotte Hornets,Dallas Mavericks,1.72,2.19,HOME
2022/3/20 08:00,Washington Wizards,Los Angeles Lakers,2.11,1.78,HOME
2022/3/20 08:00,Cleveland Cavaliers,Detroit Pistons,1.42,2.97,HOME
2022/3/21 03:30,Indiana Pacers,Portland Trail Blazers,1.34,3.41,HOME
2022/3/21 03:30,Houston Rockets,Memphis Grizzlies,6.59,1.13,AWAY
2022/3/21 06:00,Sacramento Kings,Phoenix Suns,3.7,1.3,AWAY
2022/3/21 06:00,Orlando Magic,Oklahoma City Thunder,1.28,3.86,HOME
2022/3/21 06:00,Atlanta Hawks,New Orleans Pelicans,1.49,2.73,AWAY
2022/3/21 07:30,New York Knicks,Utah Jazz,2.37,1.63,AWAY
2022/3/21 08:00,Denver Nuggets,Boston Celtics,2.26,1.69,AWAY
2022/3/21 08:30,Philadelphia 76ers,Toronto Raptors,1.31,3.66,AWAY
2022/3/21 08:30,Golden State Warriors,San Antonio Spurs,1.39,3.14,AWAY
2022/3/22 07:00,Detroit Pistons,Portland Trail Blazers,1.23,4.44,AWAY
2022/3/22 07:00,Cleveland Cavaliers,Los Angeles Lakers,1.52,2.64,AWAY
2022/3/22 07:00,Charlotte Hornets,New Orleans Pelicans,1.46,2.82,HOME
2022/3/22 07:30,Philadelphia 76ers,Miami Heat,3.78,1.3,HOME
2022/3/22 07:30,Brooklyn Nets,Utah Jazz,2.13,1.77,HOME
2022/3/22 08:00,Oklahoma City Thunder,Boston Celtics,7.52,1.11,AWAY
2022/3/22 08:00,Houston Rockets,Washington Wizards,2.38,1.62,HOME
2022/3/22 08:00,Chicago Bulls,Toronto Raptors,1.6,2.42,HOME
2022/3/22 08:30,Dallas Mavericks,Minnesota Timberwolves,1.86,2.01,HOME
2022/3/23 07:00,Orlando Magic,Golden State Warriors,3.58,1.32,HOME
2022/3/23 07:30,New York Knicks,Atlanta Hawks,2.42,1.6,AWAY
2022/3/23 08:00,Milwaukee Bucks,Chicago Bulls,1.39,3.16,HOME
2022/3/23 10:00,Denver Nuggets,Los Angeles Clippers,1.38,3.17,HOME
2022/3/24 07:00,Indiana Pacers,Sacramento Kings,1.42,2.98,AWAY
2022/3/24 07:00,Detroit Pistons,Atlanta Hawks,2.68,1.51,HOME
2022/3/24 07:00,Charlotte Hornets,New York Knicks,1.28,3.84,AWAY
2022/3/24 07:30,Miami Heat,Golden State Warriors,1.21,4.77,AWAY
2022/3/24 07:30,Memphis Grizzlies,Brooklyn Nets,1.92,1.94,HOME
2022/3/24 07:30,Boston Celtics,Utah Jazz,1.53,2.61,HOME
2022/3/24 08:00,Oklahoma City Thunder,Orlando Magic,2.11,1.78,HOME
2022/3/24 08:00,Minnesota Timberwolves,Phoenix Suns,1.81,2.07,AWAY
2022/3/24 08:30,Dallas Mavericks,Houston Rockets,1.2,4.96,HOME
2022/3/24 10:00,Portland Trail Blazers,San Antonio Spurs,4.54,1.22,AWAY
2022/3/24 10:00,Los Angeles Lakers,Philadelphia 76ers,4.59,1.22,AWAY
2022/3/25 07:30,Toronto Raptors,Cleveland Cavaliers,1.47,2.79,HOME
2022/3/25 08:00,New Orleans Pelicans,Chicago Bulls,1.66,2.3,HOME
2022/3/25 08:00,Milwaukee Bucks,Washington Wizards,1.26,4.09,HOME
2022/3/25 08:00,Memphis Grizzlies,Indiana Pacers,1.15,5.78,HOME
2022/3/25 09:00,Denver Nuggets,Phoenix Suns,1.87,2,AWAY
2022/3/26 07:00,Detroit Pistons,Washington Wizards,1.58,2.49,AWAY
2022/3/26 07:00,Charlotte Hornets,Utah Jazz,2.44,1.59,HOME
2022/3/26 07:30,Atlanta Hawks,Golden State Warriors,1.76,2.14,HOME
2022/3/26 08:00,Minnesota Timberwolves,Dallas Mavericks,1.58,2.48,HOME
2022/3/26 08:00,Miami Heat,New York Knicks,1.22,4.59,AWAY
2022/3/26 10:00,Portland Trail Blazers,Houston Rockets,2.56,1.55,AWAY
2022/3/26 10:30,Los Angeles Clippers,Philadelphia 76ers,2.81,1.47,AWAY
2022/3/27 05:00,New Orleans Pelicans,San Antonio Spurs,1.42,3.01,AWAY
2022/3/27 07:00,Orlando Magic,Sacramento Kings,1.73,2.18,AWAY
2022/3/27 07:30,Toronto Raptors,Indiana Pacers,1.14,6.3,HOME
2022/3/27 08:00,Miami Heat,Brooklyn Nets,2.19,1.72,AWAY
2022/3/27 08:00,Memphis Grizzlies,Milwaukee Bucks,1.92,1.94,HOME
2022/3/27 08:00,Cleveland Cavaliers,Chicago Bulls,1.79,2.09,AWAY
2022/3/27 09:00,Denver Nuggets,Oklahoma City Thunder,1.05,12.19,HOME
2022/3/27 10:00,Portland Trail Blazers,Houston Rockets,2.53,1.56,AWAY
2022/3/28 03:30,Detroit Pistons,New York Knicks,2.62,1.53,AWAY
2022/3/28 06:00,Washington Wizards,Golden State Warriors,3.34,1.36,HOME
2022/3/28 06:00,Phoenix Suns,Philadelphia 76ers,1.51,2.71,HOME
2022/3/28 06:00,Boston Celtics,Minnesota Timberwolves,1.44,3.06,HOME
2022/3/28 07:00,New Orleans Pelicans,Los Angeles Lakers,1.65,2.31,HOME
2022/3/28 07:30,Dallas Mavericks,Utah Jazz,1.74,2.18,HOME
2022/3/28 07:30,Brooklyn Nets,Charlotte Hornets,1.36,3.3,AWAY
2022/3/29 07:00,Indiana Pacers,Atlanta Hawks,3.76,1.3,AWAY
2022/3/29 07:00,Cleveland Cavaliers,Orlando Magic,1.26,4.07,HOME
2022/3/29 07:00,Charlotte Hornets,Denver Nuggets,2.34,1.65,AWAY
2022/3/29 07:30,Toronto Raptors,Boston Celtics,1.27,3.97,HOME
2022/3/29 07:30,New York Knicks,Chicago Bulls,2.41,1.61,HOME
2022/3/29 07:30,Miami Heat,Sacramento Kings,1.09,8.33,HOME
2022/3/29 08:00,Memphis Grizzlies,Golden State Warriors,1.21,4.84,HOME
2022/3/29 08:00,Houston Rockets,San Antonio Spurs,4.55,1.22,AWAY
2022/3/29 10:00,Portland Trail Blazers,Oklahoma City Thunder,1.88,1.99,AWAY
2022/3/30 07:00,Washington Wizards,Chicago Bulls,2.52,1.56,AWAY
2022/3/30 07:00,Philadelphia 76ers,Milwaukee Bucks,1.95,1.91,AWAY
2022/3/30 07:30,Dallas Mavericks,Los Angeles Lakers,1.13,6.38,HOME
2022/3/30 07:30,Brooklyn Nets,Detroit Pistons,1.09,8.28,HOME
2022/3/30 10:00,Los Angeles Clippers,Utah Jazz,2.16,1.74,HOME
2022/3/31 07:00,Washington Wizards,Orlando Magic,1.6,2.43,HOME
2022/3/31 07:00,Indiana Pacers,Denver Nuggets,4.88,1.2,AWAY
2022/3/31 07:00,Cleveland Cavaliers,Dallas Mavericks,2.09,1.79,AWAY
2022/3/31 07:30,Toronto Raptors,Minnesota Timberwolves,1.71,2.21,HOME
2022/3/31 07:30,New York Knicks,Charlotte Hornets,2.21,1.71,AWAY
2022/3/31 07:30,Boston Celtics,Miami Heat,1.5,2.72,AWAY
2022/3/31 08:00,Oklahoma City Thunder,Atlanta Hawks,7.52,1.11,AWAY
2022/3/31 08:00,Houston Rockets,Sacramento Kings,2.27,1.68,AWAY
2022/3/31 08:30,San Antonio Spurs,Memphis Grizzlies,2.72,1.49,AWAY
2022/3/31 10:00,Portland Trail Blazers,New Orleans Pelicans,9.44,1.07,AWAY
2022/3/31 10:00,Golden State Warriors,Phoenix Suns,2.69,1.51,AWAY
2022/4/1 07:00,Detroit Pistons,Philadelphia 76ers,4.8,1.2,HOME
2022/4/1 07:30,Brooklyn Nets,Milwaukee Bucks,1.79,2.11,AWAY
2022/4/1 07:30,Atlanta Hawks,Cleveland Cavaliers,1.4,3.11,HOME
2022/4/1 08:00,Chicago Bulls,Los Angeles Clippers,1.73,2.19,HOME
2022/4/1 10:00,Utah Jazz,Los Angeles Lakers,1.1,8.05,HOME
2022/4/2 07:00,Washington Wizards,Dallas Mavericks,3.63,1.31,HOME
2022/4/2 07:00,Orlando Magic,Toronto Raptors,5.86,1.15,AWAY
2022/4/2 07:30,Boston Celtics,Indiana Pacers,1.07,9.95,HOME
2022/4/2 08:00,Oklahoma City Thunder,Detroit Pistons,2.53,1.56,AWAY
2022/4/2 08:00,Milwaukee Bucks,Los Angeles Clippers,1.63,2.36,AWAY
2022/4/2 08:00,Memphis Grizzlies,Phoenix Suns,3.64,1.32,HOME
2022/4/2 08:00,Houston Rockets,Sacramento Kings,2.31,1.66,AWAY
2022/4/2 08:30,San Antonio Spurs,Portland Trail Blazers,1.09,8.46,HOME
2022/4/2 09:00,Denver Nuggets,Minnesota Timberwolves,1.67,2.3,AWAY
2022/4/2 10:30,Los Angeles Lakers,New Orleans Pelicans,1.77,2.12,AWAY
2022/4/3 00:30,Philadelphia 76ers,Charlotte Hornets,1.44,2.87,HOME
2022/4/3 01:00,New York Knicks,Cleveland Cavaliers,1.8,2.07,AWAY
2022/4/3 07:30,Atlanta Hawks,Brooklyn Nets,2.11,1.78,HOME
2022/4/3 08:00,Chicago Bulls,Miami Heat,2.21,1.71,AWAY
2022/4/3 08:30,Golden State Warriors,Utah Jazz,2.18,1.73,HOME
2022/4/4 01:00,Milwaukee Bucks,Dallas Mavericks,1.37,3.23,AWAY
2022/4/4 01:00,Boston Celtics,Washington Wizards,1.1,7.61,HOME
2022/4/4 03:30,Los Angeles Lakers,Denver Nuggets,2.85,1.44,AWAY
2022/4/4 05:00,Indiana Pacers,Detroit Pistons,1.53,2.62,AWAY
2022/4/4 06:00,Orlando Magic,New York Knicks,2.76,1.48,AWAY
2022/4/4 06:00,Cleveland Cavaliers,Philadelphia 76ers,2.77,1.48,AWAY
2022/4/4 07:00,Toronto Raptors,Miami Heat,1.52,2.65,AWAY
2022/4/4 07:00,San Antonio Spurs,Portland Trail Blazers,1.09,8.32,HOME
2022/4/4 07:00,Oklahoma City Thunder,Phoenix Suns,9.24,1.08,HOME
2022/4/4 07:00,Houston Rockets,Minnesota Timberwolves,7.84,1.1,AWAY
2022/4/4 09:00,Sacramento Kings,Golden State Warriors,2.61,1.53,AWAY
2022/4/4 09:30,Los Angeles Clippers,New Orleans Pelicans,1.78,2.1,HOME
2022/4/6 07:00,Orlando Magic,Cleveland Cavaliers,3.81,1.29,HOME
2022/4/6 07:00,Indiana Pacers,Philadelphia 76ers,5.98,1.15,AWAY
2022/4/6 07:30,Toronto Raptors,Atlanta Hawks,1.56,2.54,HOME
2022/4/6 07:30,Miami Heat,Charlotte Hornets,1.54,2.59,HOME
2022/4/6 07:30,Brooklyn Nets,Houston Rockets,1.05,11.56,HOME
2022/4/6 08:00,Oklahoma City Thunder,Portland Trail Blazers,1.62,2.38,HOME
2022/4/6 08:00,Minnesota Timberwolves,Washington Wizards,1.13,6.41,AWAY
2022/4/6 08:00,Chicago Bulls,Milwaukee Bucks,3.22,1.38,AWAY
2022/4/6 09:00,Utah Jazz,Memphis Grizzlies,1.41,3.05,HOME
2022/4/6 09:00,Denver Nuggets,San Antonio Spurs,1.26,4.12,AWAY
2022/4/6 10:00,Sacramento Kings,New Orleans Pelicans,3.68,1.31,AWAY
2022/4/6 10:30,Phoenix Suns,Los Angeles Lakers,1.12,6.98,HOME
2022/4/7 07:00,Detroit Pistons,Dallas Mavericks,4.22,1.25,AWAY
2022/4/7 07:30,New York Knicks,Brooklyn Nets,3.34,1.36,AWAY
2022/4/7 08:00,Chicago Bulls,Boston Celtics,3.55,1.33,AWAY
2022/4/7 08:00,Atlanta Hawks,Washington Wizards,1.18,5.16,HOME
2022/4/7 09:00,Utah Jazz,Oklahoma City Thunder,1.08,9.24,HOME
2022/4/7 10:00,Los Angeles Clippers,Phoenix Suns,1.33,3.45,HOME
2022/4/8 07:00,Charlotte Hornets,Orlando Magic,1.08,8.72,HOME
2022/4/8 07:30,Toronto Raptors,Philadelphia 76ers,2.33,1.65,HOME
2022/4/8 07:30,Milwaukee Bucks,Boston Celtics,1.28,3.93,HOME
2022/4/8 08:00,New Orleans Pelicans,Portland Trail Blazers,1.05,11.73,HOME
2022/4/8 08:00,Minnesota Timberwolves,San Antonio Spurs,1.35,3.35,HOME
2022/4/8 09:00,Denver Nuggets,Memphis Grizzlies,1.56,2.53,HOME
2022/4/8 10:00,Golden State Warriors,Los Angeles Lakers,1.09,8.47,HOME
2022/4/9 07:00,Washington Wizards,New York Knicks,2.36,1.63,AWAY
2022/4/9 07:00,Detroit Pistons,Milwaukee Bucks,4.99,1.2,AWAY
2022/4/9 07:30,Toronto Raptors,Houston Rockets,1.13,6.4,HOME
2022/4/9 07:30,Brooklyn Nets,Cleveland Cavaliers,1.28,3.89,HOME
2022/4/9 08:00,Miami Heat,Atlanta Hawks,1.83,2.04,HOME
2022/4/9 08:00,Chicago Bulls,Charlotte Hornets,1.73,2.18,AWAY
2022/4/9 08:30,Dallas Mavericks,Portland Trail Blazers,1.03,16.16,HOME
2022/4/9 09:30,Utah Jazz,Phoenix Suns,1.67,2.3,AWAY
2022/4/9 10:30,Los Angeles Lakers,Oklahoma City Thunder,1.42,2.98,HOME
2022/4/10 01:00,Philadelphia 76ers,Indiana Pacers,1.08,8.71,HOME
2022/4/10 06:00,Memphis Grizzlies,New Orleans Pelicans,1.32,3.53,HOME
2022/4/10 08:30,San Antonio Spurs,Golden State Warriors,3.39,1.35,AWAY
2022/4/10 09:30,Los Angeles Clippers,Sacramento Kings,1.13,6.59,HOME
2022/4/11 03:30,Charlotte Hornets,Washington Wizards,1.12,6.8,HOME
2022/4/11 03:30,Brooklyn Nets,Indiana Pacers,1.05,11.67,HOME
2022/4/11 03:30,Houston Rockets,Atlanta Hawks,6.3,1.13,AWAY
2022/4/11 03:30,Cleveland Cavaliers,Milwaukee Bucks,1.26,4.13,HOME
2022/4/11 07:00,Philadelphia 76ers,Detroit Pistons,1.37,3.24,HOME
2022/4/11 07:00,Orlando Magic,Miami Heat,3.41,1.34,HOME
2022/4/11 07:00,New York Knicks,Toronto Raptors,1.96,1.89,HOME
2022/4/11 07:00,Memphis Grizzlies,Boston Celtics,4.1,1.26,AWAY
2022/4/11 08:30,Minnesota Timberwolves,Chicago Bulls,1.33,3.48,AWAY
2022/4/11 09:30,Portland Trail Blazers,Utah Jazz,10.87,1.06,AWAY
2022/4/11 09:30,Phoenix Suns,Sacramento Kings,1.18,5.2,AWAY
2022/4/11 09:30,New Orleans Pelicans,Golden State Warriors,3.23,1.37,AWAY
2022/4/11 09:30,Los Angeles Clippers,Oklahoma City Thunder,1.14,6.15,HOME
2022/4/11 09:30,Denver Nuggets,Los Angeles Lakers,1.42,3.03,AWAY
2022/4/11 09:30,Dallas Mavericks,San Antonio Spurs,1.18,5.22,HOME
2022/4/13 07:00,Brooklyn Nets,Cleveland Cavaliers,1.22,4.7,HOME
2022/4/13 09:30,Minnesota Timberwolves,Los Angeles Clippers,1.66,2.31,HOME
2022/4/14 07:00,Atlanta Hawks,Charlotte Hornets,1.47,2.82,HOME
2022/4/14 09:30,New Orleans Pelicans,San Antonio Spurs,1.48,2.78,HOME
2022/4/16 07:30,Cleveland Cavaliers,Atlanta Hawks,2.15,1.76,AWAY
2022/4/16 10:00,Los Angeles Clippers,New Orleans Pelicans,2.04,1.83,AWAY
2022/4/17 01:00,Dallas Mavericks,Utah Jazz,2.88,1.45,AWAY
2022/4/17 03:30,Memphis Grizzlies,Minnesota Timberwolves,1.4,3.13,AWAY
2022/4/17 06:00,Philadelphia 76ers,Toronto Raptors,1.53,2.64,HOME
