game_datetime,team_home,team_away,odds_home,odds_away,outcome
2019-01-11 10:00:00,Denver Nuggets,Los Angeles Clippers,1.46,2.84,HOME
2019-01-11 10:30:00,San Antonio Spurs,Oklahoma City Thunder,2.02,1.83,HOME
2019-01-11 11:00:00,Sacramento Kings,Detroit Pistons,1.29,3.79,HOME
2019-01-12 08:00:00,Washington Wizards,Milwaukee Bucks,2.08,1.79,HOME
2019-01-12 08:00:00,Philadelphia 76ers,Atlanta Hawks,1.19,5.01,AWAY
2019-01-12 08:30:00,Toronto Raptors,Brooklyn Nets,1.18,5.29,HOME
2019-01-12 08:30:00,New York Knicks,Indiana Pacers,4.09,1.26,AWAY
2019-01-12 09:00:00,Minnesota Timberwolves,Dallas Mavericks,1.51,2.65,AWAY
2019-01-12 09:00:00,Houston Rockets,Cleveland Cavaliers,1.07,9.8,HOME
2019-01-12 11:00:00,Utah Jazz,Los Angeles Lakers,1.27,4.0,HOME
2019-01-12 11:00:00,Portland Trail Blazers,Charlotte Hornets,1.37,3.2,HOME
2019-01-12 11:30:00,Golden State Warriors,Chicago Bulls,1.05,11.75,HOME
2019-01-13 04:30:00,Los Angeles Clippers,Detroit Pistons,1.34,3.41,AWAY
2019-01-13 06:00:00,Miami Heat,Memphis Grizzlies,1.63,2.36,HOME
2019-01-13 08:00:00,Orlando Magic,Boston Celtics,3.43,1.34,HOME
2019-01-13 09:00:00,Oklahoma City Thunder,San Antonio Spurs,1.39,3.15,HOME
2019-01-13 09:00:00,Minnesota Timberwolves,New Orleans Pelicans,2.07,1.8,HOME
2019-01-13 10:00:00,Phoenix Suns,Denver Nuggets,4.42,1.23,HOME
2019-01-13 11:00:00,Utah Jazz,Chicago Bulls,1.12,6.78,HOME
2019-01-13 11:00:00,Sacramento Kings,Charlotte Hornets,1.45,2.89,HOME
2019-01-14 02:00:00,Washington Wizards,Toronto Raptors,2.76,1.48,AWAY
2019-01-14 02:00:00,New York Knicks,Philadelphia 76ers,4.04,1.27,AWAY
2019-01-14 04:30:00,Atlanta Hawks,Milwaukee Bucks,4.82,1.2,AWAY
2019-01-14 07:00:00,Orlando Magic,Houston Rockets,2.79,1.47,HOME
2019-01-14 08:00:00,Dallas Mavericks,Golden State Warriors,3.03,1.41,AWAY
2019-01-14 09:00:00,Denver Nuggets,Portland Trail Blazers,1.54,2.58,HOME
2019-01-14 10:30:00,Los Angeles Lakers,Cleveland Cavaliers,1.16,5.75,AWAY
2019-01-15 08:30:00,Brooklyn Nets,Boston Celtics,2.17,1.73,HOME
2019-01-15 09:00:00,Houston Rockets,Memphis Grizzlies,1.62,2.38,HOME
2019-01-15 09:30:00,San Antonio Spurs,Charlotte Hornets,1.31,3.67,AWAY
2019-01-15 10:00:00,Utah Jazz,Detroit Pistons,1.3,3.75,HOME
2019-01-15 11:00:00,Sacramento Kings,Portland Trail Blazers,1.77,2.11,HOME
2019-01-15 11:30:00,Los Angeles Clippers,New Orleans Pelicans,1.97,1.88,AWAY
2019-01-16 08:00:00,Philadelphia 76ers,Minnesota Timberwolves,1.42,3.01,HOME
2019-01-16 08:00:00,Indiana Pacers,Phoenix Suns,1.16,5.65,HOME
2019-01-16 08:30:00,Atlanta Hawks,Oklahoma City Thunder,4.73,1.21,HOME
2019-01-16 09:00:00,Milwaukee Bucks,Miami Heat,1.25,4.19,HOME
2019-01-16 10:00:00,Denver Nuggets,Golden State Warriors,2.17,1.74,AWAY
2019-01-16 11:30:00,Los Angeles Lakers,Chicago Bulls,1.34,3.4,HOME
2019-01-17 08:00:00,Detroit Pistons,Orlando Magic,1.59,2.45,HOME
2019-01-17 09:00:00,Memphis Grizzlies,Milwaukee Bucks,3.04,1.41,AWAY
2019-01-17 09:00:00,Houston Rockets,Brooklyn Nets,1.43,2.94,AWAY
2019-01-17 09:00:00,Boston Celtics,Toronto Raptors,1.69,2.25,HOME
2019-01-17 09:30:00,Dallas Mavericks,San Antonio Spurs,1.84,2.01,AWAY
2019-01-17 11:00:00,Portland Trail Blazers,Cleveland Cavaliers,1.07,9.83,HOME
2019-01-17 11:30:00,Los Angeles Clippers,Utah Jazz,1.89,1.95,AWAY
2019-01-17 11:30:00,Golden State Warriors,New Orleans Pelicans,1.35,3.37,HOME
2019-01-18 04:00:00,Washington Wizards,New York Knicks,1.32,3.54,HOME
2019-01-18 08:00:00,Indiana Pacers,Philadelphia 76ers,1.67,2.29,AWAY
2019-01-18 08:00:00,Charlotte Hornets,Sacramento Kings,1.69,2.24,HOME
2019-01-18 08:30:00,Toronto Raptors,Phoenix Suns,1.22,4.54,HOME
2019-01-18 10:00:00,Denver Nuggets,Chicago Bulls,1.06,10.38,HOME
2019-01-18 10:30:00,Oklahoma City Thunder,Los Angeles Lakers,1.19,5.02,AWAY
2019-01-19 08:00:00,Orlando Magic,Brooklyn Nets,1.75,2.14,AWAY
2019-01-19 08:00:00,Detroit Pistons,Miami Heat,1.73,2.17,HOME
2019-01-19 08:00:00,Boston Celtics,Memphis Grizzlies,1.17,5.42,HOME
2019-01-19 09:00:00,Minnesota Timberwolves,San Antonio Spurs,1.83,2.03,AWAY
2019-01-19 10:00:00,Utah Jazz,Cleveland Cavaliers,1.04,12.53,HOME
2019-01-19 11:30:00,Portland Trail Blazers,New Orleans Pelicans,1.66,2.3,HOME
2019-01-19 11:30:00,Los Angeles Clippers,Golden State Warriors,3.48,1.33,AWAY
2019-01-20 04:30:00,Philadelphia 76ers,Oklahoma City Thunder,1.64,2.34,AWAY
2019-01-20 06:00:00,Charlotte Hornets,Phoenix Suns,1.34,3.43,HOME
2019-01-20 08:00:00,Orlando Magic,Milwaukee Bucks,5.23,1.18,AWAY
2019-01-20 08:00:00,Indiana Pacers,Dallas Mavericks,1.31,3.63,HOME
2019-01-20 08:00:00,Detroit Pistons,Sacramento Kings,1.98,1.87,AWAY
2019-01-20 08:30:00,Toronto Raptors,Memphis Grizzlies,1.15,5.85,HOME
2019-01-20 08:30:00,Atlanta Hawks,Boston Celtics,3.35,1.35,AWAY
2019-01-20 09:00:00,Chicago Bulls,Miami Heat,2.47,1.58,AWAY
2019-01-20 09:30:00,Houston Rockets,Los Angeles Lakers,1.33,3.45,HOME
2019-01-20 11:00:00,Denver Nuggets,Cleveland Cavaliers,1.03,16.32,HOME
2019-01-21 07:00:00,Indiana Pacers,Charlotte Hornets,1.29,3.79,HOME
2019-01-21 08:00:00,San Antonio Spurs,Los Angeles Clippers,1.21,4.75,AWAY
2019-01-21 08:00:00,Minnesota Timberwolves,Phoenix Suns,1.1,7.62,HOME
2019-01-22 01:30:00,New York Knicks,Oklahoma City Thunder,4.35,1.23,AWAY
2019-01-22 02:00:00,Cleveland Cavaliers,Chicago Bulls,2.19,1.72,AWAY
2019-01-22 03:00:00,Washington Wizards,Detroit Pistons,1.44,2.92,HOME
2019-01-22 03:00:00,Milwaukee Bucks,Dallas Mavericks,1.14,6.13,HOME
2019-01-22 04:00:00,Atlanta Hawks,Orlando Magic,1.74,2.15,AWAY
2019-01-22 04:30:00,Brooklyn Nets,Sacramento Kings,1.6,2.43,HOME
2019-01-22 06:30:00,Memphis Grizzlies,New Orleans Pelicans,1.69,2.24,AWAY
2019-01-22 07:00:00,Boston Celtics,Miami Heat,1.26,4.15,HOME
2019-01-22 09:00:00,Philadelphia 76ers,Houston Rockets,1.54,2.59,HOME
2019-01-22 10:00:00,Utah Jazz,Portland Trail Blazers,1.47,2.81,AWAY
2019-01-22 11:30:00,Los Angeles Lakers,Golden State Warriors,8.31,1.09,AWAY
2019-01-23 08:00:00,Toronto Raptors,Sacramento Kings,1.15,5.87,HOME
2019-01-23 09:00:00,Oklahoma City Thunder,Portland Trail Blazers,1.56,2.54,HOME
2019-01-23 09:30:00,Dallas Mavericks,Los Angeles Clippers,1.68,2.26,HOME
2019-01-23 10:00:00,Phoenix Suns,Minnesota Timberwolves,2.49,1.57,AWAY
2019-01-24 08:00:00,Indiana Pacers,Toronto Raptors,1.41,3.05,HOME
2019-01-24 08:30:00,New York Knicks,Houston Rockets,3.89,1.28,AWAY
2019-01-24 08:30:00,Miami Heat,Los Angeles Clippers,1.45,2.88,AWAY
2019-01-24 08:30:00,Brooklyn Nets,Orlando Magic,1.48,2.74,HOME
2019-01-24 08:30:00,Boston Celtics,Cleveland Cavaliers,1.06,10.97,HOME
2019-01-24 09:00:00,Philadelphia 76ers,San Antonio Spurs,1.72,2.22,HOME
2019-01-24 09:00:00,New Orleans Pelicans,Detroit Pistons,1.48,2.74,AWAY
2019-01-24 09:00:00,Memphis Grizzlies,Charlotte Hornets,1.85,2.01,AWAY
2019-01-24 09:00:00,Chicago Bulls,Atlanta Hawks,1.83,2.03,AWAY
2019-01-24 11:30:00,Utah Jazz,Denver Nuggets,1.56,2.54,HOME
2019-01-25 09:00:00,Washington Wizards,Golden State Warriors,4.66,1.21,AWAY
2019-01-25 09:00:00,Oklahoma City Thunder,New Orleans Pelicans,1.08,9.29,HOME
2019-01-25 10:00:00,Phoenix Suns,Portland Trail Blazers,4.2,1.25,AWAY
2019-01-25 11:30:00,Los Angeles Lakers,Minnesota Timberwolves,1.76,2.13,AWAY
2019-01-26 08:00:00,Orlando Magic,Washington Wizards,1.64,2.35,AWAY
2019-01-26 08:30:00,Cleveland Cavaliers,Miami Heat,4.18,1.25,AWAY
2019-01-26 08:30:00,Brooklyn Nets,New York Knicks,1.23,4.46,HOME
2019-01-26 09:00:00,Memphis Grizzlies,Sacramento Kings,1.77,2.11,AWAY
2019-01-26 09:00:00,Houston Rockets,Toronto Raptors,2.37,1.62,HOME
2019-01-26 09:00:00,Chicago Bulls,Los Angeles Clippers,2.69,1.5,AWAY
2019-01-26 09:30:00,Milwaukee Bucks,Charlotte Hornets,1.13,6.54,HOME
2019-01-26 09:30:00,Dallas Mavericks,Detroit Pistons,1.51,2.67,HOME
2019-01-26 10:00:00,Utah Jazz,Minnesota Timberwolves,1.17,5.58,HOME
2019-01-26 10:00:00,Denver Nuggets,Phoenix Suns,1.05,11.91,HOME
2019-01-27 07:00:00,New Orleans Pelicans,San Antonio Spurs,2.63,1.52,AWAY
2019-01-27 09:00:00,Memphis Grizzlies,Indiana Pacers,2.71,1.49,HOME
2019-01-27 09:30:00,Boston Celtics,Golden State Warriors,2.42,1.6,AWAY
2019-01-27 10:00:00,Denver Nuggets,Philadelphia 76ers,1.17,5.43,HOME
2019-01-27 11:00:00,Portland Trail Blazers,Atlanta Hawks,1.24,4.26,HOME
2019-01-28 04:30:00,Los Angeles Clippers,Sacramento Kings,1.62,2.39,HOME
2019-01-28 04:30:00,Chicago Bulls,Cleveland Cavaliers,1.54,2.58,AWAY
2019-01-28 07:00:00,Oklahoma City Thunder,Milwaukee Bucks,2.02,1.84,HOME
2019-01-28 08:00:00,San Antonio Spurs,Washington Wizards,1.59,2.47,HOME
2019-01-28 08:00:00,Minnesota Timberwolves,Utah Jazz,2.84,1.46,AWAY
2019-01-28 08:00:00,Houston Rockets,Orlando Magic,1.24,4.23,HOME
2019-01-28 08:00:00,Dallas Mavericks,Toronto Raptors,2.63,1.52,AWAY
2019-01-28 08:30:00,New York Knicks,Miami Heat,2.79,1.47,AWAY
2019-01-28 10:30:00,Los Angeles Lakers,Phoenix Suns,1.3,3.72,HOME
2019-01-29 08:00:00,Indiana Pacers,Golden State Warriors,3.63,1.31,AWAY
2019-01-29 08:00:00,Charlotte Hornets,New York Knicks,1.11,7.3,HOME
2019-01-29 08:30:00,Boston Celtics,Brooklyn Nets,1.23,4.48,HOME
2019-01-29 09:00:00,Memphis Grizzlies,Denver Nuggets,2.93,1.43,AWAY
2019-01-29 11:30:00,Los Angeles Clippers,Atlanta Hawks,1.41,3.06,AWAY
2019-01-30 08:00:00,Orlando Magic,Oklahoma City Thunder,2.36,1.63,AWAY
2019-01-30 08:00:00,Detroit Pistons,Milwaukee Bucks,3.47,1.33,AWAY
2019-01-30 08:00:00,Cleveland Cavaliers,Washington Wizards,3.77,1.29,HOME
2019-01-30 08:30:00,Brooklyn Nets,Chicago Bulls,1.37,3.23,HOME
2019-01-30 09:00:00,Houston Rockets,New Orleans Pelicans,1.07,9.52,AWAY
2019-01-30 09:30:00,San Antonio Spurs,Phoenix Suns,1.08,9.24,HOME
2019-01-30 11:30:00,Los Angeles Lakers,Philadelphia 76ers,3.52,1.32,AWAY
2019-01-31 08:30:00,New York Knicks,Dallas Mavericks,3.41,1.34,AWAY
2019-01-31 08:30:00,Miami Heat,Chicago Bulls,1.15,5.85,AWAY
2019-01-31 08:30:00,Boston Celtics,Charlotte Hornets,1.32,3.57,HOME
2019-01-31 09:00:00,Washington Wizards,Indiana Pacers,1.89,1.96,HOME
2019-01-31 09:00:00,New Orleans Pelicans,Denver Nuggets,4.52,1.22,AWAY
2019-01-31 09:00:00,Minnesota Timberwolves,Memphis Grizzlies,1.65,2.33,HOME
2019-01-31 11:00:00,Sacramento Kings,Atlanta Hawks,1.47,2.77,HOME
2019-01-31 11:30:00,Portland Trail Blazers,Utah Jazz,2.21,1.71,HOME
2019-02-01 08:00:00,Detroit Pistons,Dallas Mavericks,1.3,3.67,HOME
2019-02-01 08:00:00,Orlando Magic,Indiana Pacers,1.64,2.36,HOME
2019-02-01 09:00:00,Toronto Raptors,Milwaukee Bucks,1.72,2.21,AWAY
2019-02-01 09:30:00,San Antonio Spurs,Brooklyn Nets,1.31,3.65,HOME
2019-02-01 11:30:00,Los Angeles Clippers,Los Angeles Lakers,2.11,1.77,AWAY
2019-02-01 11:30:00,Golden State Warriors,Philadelphia 76ers,1.28,3.92,AWAY
2019-02-02 08:00:00,Charlotte Hornets,Memphis Grizzlies,1.28,3.86,HOME
2019-02-02 08:30:00,New York Knicks,Boston Celtics,9.46,1.07,AWAY
2019-02-02 09:00:00,Miami Heat,Oklahoma City Thunder,2.44,1.59,AWAY
2019-02-02 10:00:00,Utah Jazz,Atlanta Hawks,1.11,7.19,HOME
2019-02-02 11:00:00,Denver Nuggets,Houston Rockets,1.64,2.35,HOME
2019-02-03 06:00:00,Detroit Pistons,Los Angeles Clippers,1.74,2.17,AWAY
2019-02-03 08:00:00,Washington Wizards,Milwaukee Bucks,3.1,1.4,AWAY
2019-02-03 08:00:00,Orlando Magic,Brooklyn Nets,1.67,2.29,HOME
2019-02-03 08:00:00,Charlotte Hornets,Chicago Bulls,1.35,3.33,HOME
2019-02-03 08:30:00,Miami Heat,Indiana Pacers,1.75,2.15,AWAY
2019-02-03 08:30:00,Cleveland Cavaliers,Dallas Mavericks,2.82,1.46,AWAY
2019-02-03 09:30:00,San Antonio Spurs,New Orleans Pelicans,1.16,5.61,HOME
2019-02-03 09:30:00,Golden State Warriors,Los Angeles Lakers,1.06,11.24,HOME
2019-02-03 10:00:00,Utah Jazz,Houston Rockets,1.35,3.39,AWAY
2019-02-03 10:00:00,Phoenix Suns,Atlanta Hawks,1.77,2.1,AWAY
2019-02-03 10:00:00,Minnesota Timberwolves,Denver Nuggets,1.84,2.02,AWAY
2019-02-03 11:00:00,Sacramento Kings,Philadelphia 76ers,2.28,1.67,HOME
2019-02-04 02:00:00,New York Knicks,Memphis Grizzlies,2.18,1.73,AWAY
2019-02-04 03:00:00,Boston Celtics,Oklahoma City Thunder,1.56,2.52,HOME
2019-02-04 04:00:00,Toronto Raptors,Los Angeles Clippers,1.21,4.67,HOME
2019-02-05 08:00:00,Washington Wizards,Atlanta Hawks,1.35,3.35,AWAY
2019-02-05 08:00:00,Detroit Pistons,Denver Nuggets,2.16,1.73,HOME
2019-02-05 08:30:00,Brooklyn Nets,Milwaukee Bucks,3.45,1.33,AWAY
2019-02-05 09:00:00,New Orleans Pelicans,Indiana Pacers,2.37,1.63,AWAY
2019-02-05 10:00:00,Phoenix Suns,Houston Rockets,4.28,1.24,AWAY
2019-02-05 11:00:00,Sacramento Kings,San Antonio Spurs,2.09,1.78,HOME
2019-02-06 08:00:00,Indiana Pacers,Los Angeles Lakers,2.17,1.73,HOME
2019-02-06 08:00:00,Cleveland Cavaliers,Boston Celtics,5.77,1.16,AWAY
2019-02-06 08:00:00,Charlotte Hornets,Los Angeles Clippers,1.63,2.36,AWAY
2019-02-06 08:30:00,New York Knicks,Detroit Pistons,2.33,1.64,AWAY
2019-02-06 09:00:00,Philadelphia 76ers,Toronto Raptors,1.75,2.16,AWAY
2019-02-06 09:00:00,Oklahoma City Thunder,Orlando Magic,1.23,4.41,HOME
2019-02-06 09:00:00,Memphis Grizzlies,Minnesota Timberwolves,2.44,1.6,HOME
2019-02-06 11:30:00,Portland Trail Blazers,Miami Heat,1.3,3.67,AWAY
2019-02-07 08:30:00,Brooklyn Nets,Denver Nuggets,2.34,1.64,HOME
2019-02-07 09:00:00,Milwaukee Bucks,Washington Wizards,1.13,6.65,HOME
2019-02-07 09:00:00,Chicago Bulls,New Orleans Pelicans,2.01,1.85,AWAY
2019-02-07 09:30:00,Dallas Mavericks,Charlotte Hornets,1.44,2.91,HOME
2019-02-07 10:00:00,Utah Jazz,Phoenix Suns,1.06,10.8,HOME
2019-02-07 11:00:00,Sacramento Kings,Houston Rockets,2.49,1.57,AWAY
2019-02-07 11:30:00,Golden State Warriors,San Antonio Spurs,1.05,11.52,HOME
2019-02-08 08:00:00,Orlando Magic,Minnesota Timberwolves,1.62,2.4,HOME
2019-02-08 08:00:00,Indiana Pacers,Los Angeles Clippers,1.38,3.19,HOME
2019-02-08 08:30:00,Atlanta Hawks,Toronto Raptors,3.33,1.35,AWAY
2019-02-08 09:00:00,Boston Celtics,Los Angeles Lakers,1.24,4.33,AWAY
2019-02-08 09:00:00,Oklahoma City Thunder,Memphis Grizzlies,1.08,9.28,HOME
2019-02-08 11:30:00,Portland Trail Blazers,San Antonio Spurs,1.4,3.1,HOME
2019-02-09 08:00:00,Washington Wizards,Cleveland Cavaliers,1.19,5.05,HOME
2019-02-09 08:00:00,Philadelphia 76ers,Denver Nuggets,1.41,3.01,HOME
2019-02-09 08:00:00,Detroit Pistons,New York Knicks,1.3,3.72,HOME
2019-02-09 08:30:00,Brooklyn Nets,Chicago Bulls,1.27,3.94,AWAY
2019-02-09 09:30:00,Dallas Mavericks,Milwaukee Bucks,2.98,1.42,AWAY
2019-02-09 10:00:00,Phoenix Suns,Golden State Warriors,13.58,1.04,AWAY
2019-02-09 10:30:00,New Orleans Pelicans,Minnesota Timberwolves,1.42,2.98,HOME
2019-02-09 11:00:00,Sacramento Kings,Miami Heat,1.62,2.4,HOME
2019-02-10 06:00:00,Utah Jazz,San Antonio Spurs,1.29,3.81,HOME
2019-02-10 08:00:00,Indiana Pacers,Cleveland Cavaliers,1.07,9.92,HOME
2019-02-10 08:30:00,New York Knicks,Toronto Raptors,9.23,1.08,AWAY
2019-02-10 08:30:00,Atlanta Hawks,Charlotte Hornets,2.1,1.77,AWAY
2019-02-10 09:00:00,Memphis Grizzlies,New Orleans Pelicans,1.85,1.99,HOME
2019-02-10 09:00:00,Chicago Bulls,Washington Wizards,2.11,1.76,AWAY
2019-02-10 09:00:00,Boston Celtics,Los Angeles Clippers,1.12,6.81,AWAY
2019-02-10 09:30:00,Houston Rockets,Oklahoma City Thunder,1.73,2.18,AWAY
2019-02-10 10:00:00,Milwaukee Bucks,Orlando Magic,1.37,3.24,AWAY
2019-02-11 04:00:00,Dallas Mavericks,Portland Trail Blazers,2.31,1.65,HOME
2019-02-11 04:30:00,Philadelphia 76ers,Los Angeles Lakers,1.35,3.38,HOME
2019-02-11 07:00:00,Sacramento Kings,Phoenix Suns,1.22,4.55,HOME
2019-02-11 08:30:00,Atlanta Hawks,Orlando Magic,1.99,1.86,AWAY
2019-02-11 09:30:00,Golden State Warriors,Miami Heat,1.08,9.2,HOME
2019-02-12 08:00:00,Indiana Pacers,Charlotte Hornets,1.46,2.81,HOME
2019-02-12 08:00:00,Detroit Pistons,Washington Wizards,1.41,3.05,HOME
2019-02-12 08:00:00,Cleveland Cavaliers,New York Knicks,1.87,1.98,HOME
2019-02-12 08:30:00,Toronto Raptors,Brooklyn Nets,1.17,5.4,HOME
2019-02-12 09:00:00,Oklahoma City Thunder,Portland Trail Blazers,1.53,2.62,HOME
2019-02-12 09:00:00,Minnesota Timberwolves,Los Angeles Clippers,1.6,2.44,HOME
2019-02-12 09:00:00,Houston Rockets,Dallas Mavericks,1.15,5.97,HOME
2019-02-12 09:00:00,Chicago Bulls,Milwaukee Bucks,6.38,1.13,AWAY
2019-02-12 10:00:00,Denver Nuggets,Miami Heat,1.21,4.77,HOME
2019-02-13 08:30:00,Atlanta Hawks,Los Angeles Lakers,2.95,1.43,HOME
2019-02-13 09:00:00,Philadelphia 76ers,Boston Celtics,1.34,3.41,AWAY
2019-02-13 09:00:00,New Orleans Pelicans,Orlando Magic,1.51,2.66,AWAY
2019-02-13 09:00:00,Memphis Grizzlies,San Antonio Spurs,3.61,1.32,AWAY
2019-02-13 11:30:00,Golden State Warriors,Utah Jazz,1.23,4.45,HOME
2019-02-14 08:00:00,Indiana Pacers,Milwaukee Bucks,2.6,1.53,AWAY
2019-02-14 08:00:00,Cleveland Cavaliers,Brooklyn Nets,3.6,1.31,AWAY
2019-02-14 08:30:00,Toronto Raptors,Washington Wizards,1.21,4.74,HOME
2019-02-14 08:30:00,New York Knicks,Philadelphia 76ers,5.23,1.18,AWAY
2019-02-14 08:30:00,Boston Celtics,Detroit Pistons,1.59,2.45,HOME
2019-02-14 09:00:00,Minnesota Timberwolves,Houston Rockets,2.57,1.54,HOME
2019-02-14 09:00:00,Chicago Bulls,Memphis Grizzlies,1.82,2.03,HOME
2019-02-14 09:30:00,Dallas Mavericks,Miami Heat,1.65,2.32,AWAY
2019-02-14 10:00:00,Denver Nuggets,Sacramento Kings,1.32,3.55,HOME
2019-02-14 11:30:00,Portland Trail Blazers,Golden State Warriors,2.14,1.75,HOME
2019-02-14 11:30:00,Los Angeles Clippers,Phoenix Suns,1.3,3.67,HOME
2019-02-15 08:00:00,Orlando Magic,Charlotte Hornets,1.58,2.48,HOME
2019-02-15 08:30:00,Atlanta Hawks,New York Knicks,1.29,3.76,AWAY
2019-02-15 09:00:00,New Orleans Pelicans,Oklahoma City Thunder,2.61,1.52,HOME
2019-02-16 10:00:00,Team World,Team USA,2.22,1.69,AWAY
2019-02-18 09:00:00,Team LeBron,Team Giannis,1.54,2.54,HOME
2019-02-22 08:00:00,Philadelphia 76ers,Miami Heat,1.41,3.03,HOME
2019-02-22 08:00:00,Cleveland Cavaliers,Phoenix Suns,1.86,1.99,HOME
2019-02-22 08:30:00,Brooklyn Nets,Portland Trail Blazers,2.28,1.67,AWAY
2019-02-22 09:00:00,Milwaukee Bucks,Boston Celtics,1.39,3.14,HOME
2019-02-22 11:30:00,Los Angeles Lakers,Houston Rockets,2.28,1.67,HOME
2019-02-22 11:30:00,Golden State Warriors,Sacramento Kings,1.1,7.68,HOME
2019-02-23 08:00:00,Toronto Raptors,San Antonio Spurs,1.27,3.94,HOME
2019-02-23 08:00:00,Orlando Magic,Chicago Bulls,1.28,3.89,AWAY
2019-02-23 08:00:00,Indiana Pacers,New Orleans Pelicans,1.47,2.79,HOME
2019-02-23 08:00:00,Charlotte Hornets,Washington Wizards,1.47,2.77,HOME
2019-02-23 08:30:00,New York Knicks,Minnesota Timberwolves,2.51,1.57,AWAY
2019-02-23 08:30:00,Atlanta Hawks,Detroit Pistons,2.69,1.51,AWAY
2019-02-23 09:00:00,Memphis Grizzlies,Los Angeles Clippers,2.22,1.7,AWAY
2019-02-23 09:30:00,Dallas Mavericks,Denver Nuggets,3.4,1.34,AWAY
2019-02-23 10:30:00,Oklahoma City Thunder,Utah Jazz,1.57,2.51,HOME
2019-02-24 02:00:00,Philadelphia 76ers,Portland Trail Blazers,1.83,2.03,AWAY
2019-02-24 08:00:00,Washington Wizards,Indiana Pacers,1.9,1.95,AWAY
2019-02-24 08:00:00,New Orleans Pelicans,Los Angeles Lakers,3.16,1.38,HOME
2019-02-24 08:00:00,Cleveland Cavaliers,Memphis Grizzlies,1.84,2.02,HOME
2019-02-24 08:00:00,Charlotte Hornets,Brooklyn Nets,1.63,2.38,AWAY
2019-02-24 08:00:00,Atlanta Hawks,Phoenix Suns,1.62,2.37,HOME
2019-02-24 08:30:00,Miami Heat,Detroit Pistons,1.61,2.4,AWAY
2019-02-24 09:00:00,Oklahoma City Thunder,Sacramento Kings,1.41,3.05,AWAY
2019-02-24 09:00:00,Chicago Bulls,Boston Celtics,5.31,1.18,HOME
2019-02-24 09:30:00,Milwaukee Bucks,Minnesota Timberwolves,1.09,8.42,HOME
2019-02-24 09:30:00,Golden State Warriors,Houston Rockets,1.12,6.98,AWAY
2019-02-24 11:00:00,Utah Jazz,Dallas Mavericks,1.12,6.8,HOME
2019-02-25 04:30:00,Toronto Raptors,Orlando Magic,1.33,3.5,AWAY
2019-02-25 06:00:00,Denver Nuggets,Los Angeles Clippers,1.21,4.69,HOME
2019-02-25 08:30:00,New York Knicks,San Antonio Spurs,4.44,1.23,HOME
2019-02-26 08:00:00,Detroit Pistons,Indiana Pacers,1.72,2.19,HOME
2019-02-26 08:00:00,Cleveland Cavaliers,Portland Trail Blazers,4.53,1.22,AWAY
2019-02-26 08:00:00,Charlotte Hornets,Golden State Warriors,4.19,1.25,AWAY
2019-02-26 08:30:00,Miami Heat,Phoenix Suns,1.3,3.68,AWAY
2019-02-26 08:30:00,Brooklyn Nets,San Antonio Spurs,1.82,2.05,HOME
2019-02-26 09:00:00,New Orleans Pelicans,Philadelphia 76ers,2.13,1.76,AWAY
2019-02-26 09:00:00,Minnesota Timberwolves,Sacramento Kings,1.62,2.37,HOME
2019-02-26 09:00:00,Memphis Grizzlies,Los Angeles Lakers,2.85,1.45,HOME
2019-02-26 09:00:00,Houston Rockets,Atlanta Hawks,1.1,8.08,HOME
2019-02-26 09:00:00,Chicago Bulls,Milwaukee Bucks,3.88,1.28,AWAY
2019-02-26 11:30:00,Los Angeles Clippers,Dallas Mavericks,1.62,2.38,HOME
2019-02-27 08:30:00,New York Knicks,Orlando Magic,3.64,1.31,HOME
2019-02-27 09:00:00,Toronto Raptors,Boston Celtics,1.63,2.38,HOME
2019-02-27 11:30:00,Denver Nuggets,Oklahoma City Thunder,1.62,2.37,HOME
2019-02-28 08:00:00,Charlotte Hornets,Houston Rockets,2.83,1.45,AWAY
2019-02-28 08:30:00,Miami Heat,Golden State Warriors,4.94,1.19,HOME
2019-02-28 08:30:00,Brooklyn Nets,Washington Wizards,1.47,2.78,AWAY
2019-02-28 08:30:00,Atlanta Hawks,Minnesota Timberwolves,2.68,1.51,HOME
2019-02-28 09:00:00,Memphis Grizzlies,Chicago Bulls,1.64,2.34,AWAY
2019-02-28 09:00:00,Boston Celtics,Portland Trail Blazers,1.72,2.2,AWAY
2019-02-28 09:30:00,San Antonio Spurs,Detroit Pistons,1.55,2.55,HOME
2019-02-28 09:30:00,Dallas Mavericks,Indiana Pacers,1.99,1.86,HOME
2019-02-28 10:00:00,Utah Jazz,Los Angeles Clippers,1.19,5.05,HOME
2019-02-28 11:00:00,Sacramento Kings,Milwaukee Bucks,3.2,1.38,AWAY
2019-02-28 11:30:00,Los Angeles Lakers,New Orleans Pelicans,1.38,3.17,HOME
2019-03-01 08:00:00,Orlando Magic,Golden State Warriors,2.59,1.53,HOME
2019-03-01 08:00:00,Indiana Pacers,Minnesota Timberwolves,1.63,2.37,HOME
2019-03-01 08:30:00,New York Knicks,Cleveland Cavaliers,1.81,2.06,AWAY
2019-03-01 09:00:00,Oklahoma City Thunder,Philadelphia 76ers,1.57,2.49,AWAY
2019-03-01 09:00:00,Houston Rockets,Miami Heat,1.21,4.73,HOME
2019-03-01 11:30:00,Denver Nuggets,Utah Jazz,1.33,3.54,AWAY
